Gene,Target,Evidence,FileLayer
LOC_Os01g07120,LOC_Os07g09590,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g31270,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g10900,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g18140,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os09g13220,motif,merged
LOC_Os01g07120,LOC_Os04g39670,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g36250,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g34990,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g08790,motif,merged
LOC_Os01g07120,LOC_Os05g05320,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os06g50789,motif,merged
LOC_Os01g07120,LOC_Os12g18090,motif,merged
LOC_Os01g07120,LOC_Os06g11840,motif,merged
LOC_Os01g07120,LOC_Os04g47680,motif,merged
LOC_Os01g07120,LOC_Os04g17669,motif,merged
LOC_Os01g07120,LOC_Os08g18870,motif,merged
LOC_Os01g07120,LOC_Os10g42280,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g03930,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os12g08150,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g48940,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g04520,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os04g35670,motif,merged
LOC_Os01g07120,LOC_Os10g41460,motif,merged
LOC_Os01g07120,LOC_Os07g14750,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os10g08930,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g54170,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g43540,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g43870,motif,merged
LOC_Os01g07120,LOC_Os01g28370,motif,merged
LOC_Os01g07120,LOC_Os05g20470,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os03g10510,motif,merged
LOC_Os01g07120,LOC_Os02g41570,motif,merged
LOC_Os01g07120,LOC_Os11g44084,motif,merged
LOC_Os01g07120,LOC_Os10g08670,motif,merged
LOC_Os01g07120,LOC_Os05g32190,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g56620,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g34940,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g45560,motif,merged
LOC_Os01g07120,LOC_Os08g24920,motif,merged
LOC_Os01g07120,LOC_Os02g32460,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g51240,motif,merged
LOC_Os01g07120,LOC_Os03g07800,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g45920,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g33855,motif,merged
LOC_Os01g07120,LOC_Os01g59680,motif,merged
LOC_Os01g07120,LOC_Os11g46220,motif,merged
LOC_Os01g07120,LOC_Os09g36930,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g16150,motif,merged
LOC_Os01g07120,LOC_Os03g49290,motif,merged
LOC_Os01g07120,LOC_Os12g22670,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g39150,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os12g09080,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g07070,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g60080,motif,merged
LOC_Os01g07120,LOC_Os06g08660,motif,merged
LOC_Os01g07120,LOC_Os09g26190,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os05g33380,motif,merged
LOC_Os01g07120,LOC_Os05g48422,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g51840,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os12g01030,motif,merged
LOC_Os01g07120,LOC_Os03g13750,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g44560,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g47810,motif,merged
LOC_Os01g07120,LOC_Os11g37290,motif,merged
LOC_Os01g07120,LOC_Os02g52900,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g52810,motif,merged
LOC_Os01g07120,LOC_Os12g21920,motif,merged
LOC_Os01g07120,LOC_Os07g44570,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g41550,motif,merged
LOC_Os01g07120,LOC_Os12g34874,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g33210,motif,merged
LOC_Os01g07120,LOC_Os01g42960,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g25020,motif,merged
LOC_Os01g07120,LOC_Os07g25430,motif,merged
LOC_Os01g07120,LOC_Os02g05390,motif,merged
LOC_Os01g07120,LOC_Os02g15830,motif,merged
LOC_Os01g07120,LOC_Os02g14250,motif,merged
LOC_Os01g07120,LOC_Os11g04220,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g39740,motif,merged
LOC_Os01g07120,LOC_Os05g05660,motif,merged
LOC_Os01g07120,LOC_Os12g03094,motif,merged
LOC_Os01g07120,LOC_Os01g16310,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g15000,motif,merged
LOC_Os01g07120,LOC_Os08g41740,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g31650,motif,merged
LOC_Os01g07120,LOC_Os05g29730,motif,merged
LOC_Os01g07120,LOC_Os11g01700,motif,merged
LOC_Os01g07120,LOC_Os02g51990,motif,merged
LOC_Os01g07120,LOC_Os12g07620,motif,merged
LOC_Os01g07120,LOC_Os01g60150,motif,merged
LOC_Os01g07120,LOC_Os01g59710,motif,merged
LOC_Os01g07120,LOC_Os02g27160,motif,merged
LOC_Os01g07120,LOC_Os03g26229,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os08g30830,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os04g18590,motif,merged
LOC_Os01g07120,LOC_Os03g39598,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g35290,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g05550,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g10184,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g26400,motif,merged
LOC_Os01g07120,LOC_Os01g42990,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g22460,motif,merged
LOC_Os01g07120,LOC_Os03g33509,motif,merged
LOC_Os01g07120,LOC_Os04g32030,motif,merged
LOC_Os01g07120,LOC_Os05g27100,motif,merged
LOC_Os01g07120,LOC_Os10g30070,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g58430,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os11g01350,motif,merged
LOC_Os01g07120,LOC_Os09g30478,motif,merged
LOC_Os01g07120,LOC_Os02g47890,motif,merged
LOC_Os01g07120,LOC_Os07g26320,motif,merged
LOC_Os01g07120,LOC_Os03g11280,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g34670,motif,merged
LOC_Os01g07120,LOC_Os09g04250,motif,merged
LOC_Os01g07120,LOC_Os07g23244,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g23310,motif,merged
LOC_Os01g07120,LOC_Os01g25260,motif,merged
LOC_Os01g07120,LOC_Os09g28200,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g40410,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g56710,motif,merged
LOC_Os01g07120,LOC_Os12g07820,motif,merged
LOC_Os01g07120,LOC_Os03g43420,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g14360,motif,merged
LOC_Os01g07120,LOC_Os07g22650,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g15610,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os06g36250,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g03270,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g09150,motif,merged
LOC_Os01g07120,LOC_Os03g18020,motif,merged
LOC_Os01g07120,LOC_Os06g31340,motif,merged
LOC_Os01g07120,LOC_Os01g39280,motif,merged
LOC_Os01g07120,LOC_Os08g20359,motif,merged
LOC_Os01g07120,LOC_Os11g07010,motif,merged
LOC_Os01g07120,LOC_Os07g15500,motif,merged
LOC_Os01g07120,LOC_Os08g06200,motif,merged
LOC_Os01g07120,LOC_Os05g07250,motif,merged
LOC_Os01g07120,LOC_Os08g33880,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os03g62730,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g15450,motif,merged
LOC_Os01g07120,LOC_Os02g56980,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os12g35850,motif,merged
LOC_Os01g07120,LOC_Os12g06550,motif,merged
LOC_Os01g07120,LOC_Os12g08150,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g15820,motif,merged
LOC_Os01g07120,LOC_Os03g08940,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g25600,motif,merged
LOC_Os01g07120,LOC_Os06g43060,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g44670,motif,merged
LOC_Os01g07120,LOC_Os02g03150,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g36470,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g40050,motif,merged
LOC_Os01g07120,LOC_Os04g47830,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g34750,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g13140,motif,merged
LOC_Os01g07120,LOC_Os08g30150,motif,merged
LOC_Os01g07120,LOC_Os06g23830,motif,merged
LOC_Os01g07120,LOC_Os03g25500,motif,merged
LOC_Os01g07120,LOC_Os05g03160,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g40230,motif,merged
LOC_Os01g07120,LOC_Os02g15760,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g04300,motif,merged
LOC_Os01g07120,LOC_Os06g30330,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g25270,motif,merged
LOC_Os01g07120,LOC_Os11g14850,motif,merged
LOC_Os01g07120,LOC_Os01g48990,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g22270,motif,merged
LOC_Os01g07120,LOC_Os10g24480,motif,merged
LOC_Os01g07120,LOC_Os01g16020,motif,merged
LOC_Os01g07120,LOC_Os12g37400,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g35740,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g09590,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g25390,motif,merged
LOC_Os01g07120,LOC_Os12g31080,motif,merged
LOC_Os01g07120,LOC_Os04g13710,motif,merged
LOC_Os01g07120,LOC_Os03g50570,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g30030,motif,merged
LOC_Os01g07120,LOC_Os03g27770,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g41730,motif,merged
LOC_Os01g07120,LOC_Os11g31160,motif,merged
LOC_Os01g07120,LOC_Os08g33750,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os06g34420,motif,merged
LOC_Os01g07120,LOC_Os02g03540,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g47780,motif,merged
LOC_Os01g07120,LOC_Os05g33514,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os02g13390,motif,merged
LOC_Os01g07120,LOC_Os11g03130,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os05g45350,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os10g28130,motif,merged
LOC_Os01g07120,LOC_Os04g45340,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g11320,motif_CE,motif_CE
LOC_Os01g07120,ChrSy.fgenesh.gene.77,motif,merged
LOC_Os01g07120,LOC_Os10g38080,motif,merged
LOC_Os01g07120,LOC_Os07g47780,motif,merged
LOC_Os01g07120,LOC_Os03g11120,motif,merged
LOC_Os01g07120,LOC_Os07g10940,motif,merged
LOC_Os01g07120,LOC_Os12g08160,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g15530,motif,merged
LOC_Os01g07120,LOC_Os07g40700,motif,merged
LOC_Os01g07120,LOC_Os07g34390,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g24370,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g13100,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g41740,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g03320,motif,merged
LOC_Os01g07120,LOC_Os04g50208,motif,merged
LOC_Os01g07120,LOC_Os03g48140,motif,merged
LOC_Os01g07120,LOC_Os08g22420,motif,merged
LOC_Os01g07120,LOC_Os11g35070,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g50720,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os08g05550,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g48780,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g41520,motif,merged
LOC_Os01g07120,LOC_Os08g25460,motif,merged
LOC_Os01g07120,LOC_Os12g04210,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g04600,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g44690,motif,merged
LOC_Os01g07120,LOC_Os09g25945,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g08260,motif,merged
LOC_Os01g07120,LOC_Os03g03360,motif,merged
LOC_Os01g07120,LOC_Os07g06720,motif,merged
LOC_Os01g07120,LOC_Os10g20040,motif,merged
LOC_Os01g07120,LOC_Os09g28200,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g40410,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g17510,motif,merged
LOC_Os01g07120,LOC_Os12g32640,motif,merged
LOC_Os01g07120,LOC_Os12g30555,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g33830,motif,merged
LOC_Os01g07120,LOC_Os01g44240,motif,merged
LOC_Os01g07120,LOC_Os09g24940,motif,merged
LOC_Os01g07120,LOC_Os04g44070,motif,merged
LOC_Os01g07120,LOC_Os06g12890,motif,merged
LOC_Os01g07120,LOC_Os06g22390,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g27740,motif,merged
LOC_Os01g07120,LOC_Os01g18730,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os08g35790,motif,merged
LOC_Os01g07120,LOC_Os01g09970,motif,merged
LOC_Os01g07120,LOC_Os01g73100,motif,merged
LOC_Os01g07120,LOC_Os07g31660,motif,merged
LOC_Os01g07120,LOC_Os12g42160,motif,merged
LOC_Os01g07120,LOC_Os08g26960,motif,merged
LOC_Os01g07120,LOC_Os07g42670,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os12g21798,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g56400,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g34130,motif,merged
LOC_Os01g07120,LOC_Os06g19420,motif,merged
LOC_Os01g07120,LOC_Os03g62730,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g08810,motif,merged
LOC_Os01g07120,LOC_Os05g30030,motif,merged
LOC_Os01g07120,LOC_Os10g32940,motif,merged
LOC_Os01g07120,LOC_Os12g35480,motif,merged
LOC_Os01g07120,LOC_Os11g09140,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g34880,motif,merged
LOC_Os01g07120,LOC_Os04g09360,motif,merged
LOC_Os01g07120,LOC_Os04g47830,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g63110,motif,merged
LOC_Os01g07120,LOC_Os08g06530,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g44190,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g08850,motif,merged
LOC_Os01g07120,LOC_Os05g32190,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g52290,motif,merged
LOC_Os01g07120,LOC_Os12g15010,motif,merged
LOC_Os01g07120,LOC_Os05g28190,motif,merged
LOC_Os01g07120,LOC_Os01g71660,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g32980,motif,merged
LOC_Os01g07120,LOC_Os04g55210,motif,merged
LOC_Os01g07120,LOC_Os01g20920,motif,merged
LOC_Os01g07120,LOC_Os01g48990,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g32940,motif,merged
LOC_Os01g07120,LOC_Os11g17290,motif,merged
LOC_Os01g07120,LOC_Os03g55704,motif,merged
LOC_Os01g07120,LOC_Os07g38720,motif,merged
LOC_Os01g07120,LOC_Os03g02300,motif,merged
LOC_Os01g07120,LOC_Os02g45390,motif,merged
LOC_Os01g07120,LOC_Os06g46240,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g67360,motif,merged
LOC_Os01g07120,LOC_Os07g30380,motif,merged
LOC_Os01g07120,LOC_Os08g15050,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g19920,motif,merged
LOC_Os01g07120,LOC_Os06g04590,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g60920,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g49360,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g43740,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g29420,motif,merged
LOC_Os01g07120,LOC_Os05g01190,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g48140,motif,merged
LOC_Os01g07120,LOC_Os08g05820,motif,merged
LOC_Os01g07120,LOC_Os05g38680,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g44770,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os10g10350,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g68545,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g10570,motif,merged
LOC_Os01g07120,LOC_Os05g13590,motif,merged
LOC_Os01g07120,LOC_Os02g01980,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g45920,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g45340,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g37930,motif,merged
LOC_Os01g07120,LOC_Os10g11320,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g06110,motif,merged
LOC_Os01g07120,LOC_Os03g44159,motif,merged
LOC_Os01g07120,LOC_Os10g35060,motif,merged
LOC_Os01g07120,LOC_Os10g30590,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g49150,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os02g39470,motif,merged
LOC_Os01g07120,LOC_Os09g36100,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g08160,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g22640,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g62210,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g39220,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g22610,motif,merged
LOC_Os01g07120,LOC_Os06g21440,motif,merged
LOC_Os01g07120,LOC_Os01g12890,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os01g28000,motif,merged
LOC_Os01g07120,LOC_Os01g53610,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g34360,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os08g10470,motif,merged
LOC_Os01g07120,LOC_Os06g13660,motif,merged
LOC_Os01g07120,LOC_Os01g46800,motif,merged
LOC_Os01g07120,LOC_Os10g32348,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g10540,motif,merged
LOC_Os01g07120,LOC_Os03g49970,motif,merged
LOC_Os01g07120,LOC_Os09g17680,motif,merged
LOC_Os01g07120,LOC_Os10g34180,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g07896,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os08g31200,motif,merged
LOC_Os01g07120,LOC_Os10g35300,motif,merged
LOC_Os01g07120,LOC_Os03g41932,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g11220,motif,merged
LOC_Os01g07120,LOC_Os03g01340,motif,merged
LOC_Os01g07120,LOC_Os12g30540,motif,merged
LOC_Os01g07120,LOC_Os04g16630,motif,merged
LOC_Os01g07120,LOC_Os12g22470,motif,merged
LOC_Os01g07120,LOC_Os03g43210,motif,merged
LOC_Os01g07120,LOC_Os03g49930,motif,merged
LOC_Os01g07120,LOC_Os10g08080,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os08g08150,motif,merged
LOC_Os01g07120,LOC_Os12g09680,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g61220,motif,merged
LOC_Os01g07120,LOC_Os04g33300,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g57270,motif,merged
LOC_Os01g07120,LOC_Os01g70470,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g24610,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g44780,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g04580,motif,merged
LOC_Os01g07120,LOC_Os12g15670,motif,merged
LOC_Os01g07120,LOC_Os02g06330,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os12g26760,motif,merged
LOC_Os01g07120,LOC_Os11g33380,motif,merged
LOC_Os01g07120,LOC_Os05g06310,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g22390,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g06080,motif,merged
LOC_Os01g07120,LOC_Os07g22650,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g20520,motif,merged
LOC_Os01g07120,LOC_Os09g02690,motif,merged
LOC_Os01g07120,LOC_Os08g33100,motif,merged
LOC_Os01g07120,LOC_Os02g04260,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g13700,motif,merged
LOC_Os01g07120,LOC_Os09g06740,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g70170,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g03840,motif,merged
LOC_Os01g07120,LOC_Os06g41190,motif,merged
LOC_Os01g07120,LOC_Os04g48720,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g17620,motif,merged
LOC_Os01g07120,LOC_Os12g08010,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g72700,motif,merged
LOC_Os01g07120,LOC_Os07g07450,motif,merged
LOC_Os01g07120,LOC_Os06g15360,motif,merged
LOC_Os01g07120,LOC_Os02g19450,motif,merged
LOC_Os01g07120,LOC_Os11g26210,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os04g23890,motif,merged
LOC_Os01g07120,LOC_Os05g51650,motif,merged
LOC_Os01g07120,LOC_Os07g14810,motif,merged
LOC_Os01g07120,LOC_Os08g02240,motif,merged
LOC_Os01g07120,LOC_Os11g16740,motif,merged
LOC_Os01g07120,LOC_Os10g06230,motif,merged
LOC_Os01g07120,LOC_Os12g07580,motif,merged
LOC_Os01g07120,LOC_Os04g58920,motif,merged
LOC_Os01g07120,LOC_Os12g37415,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g43950,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g09990,motif,merged
LOC_Os01g07120,LOC_Os02g45930,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g34500,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g04580,motif,merged
LOC_Os01g07120,LOC_Os02g13760,motif,merged
LOC_Os01g07120,LOC_Os05g35580,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g13310,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g05380,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g27710,motif,merged
LOC_Os01g07120,LOC_Os09g36440,motif,merged
LOC_Os01g07120,LOC_Os04g34480,motif,merged
LOC_Os01g07120,LOC_Os12g27460,motif,merged
LOC_Os01g07120,LOC_Os02g57470,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g05110,motif,merged
LOC_Os01g07120,LOC_Os01g03410,motif,merged
LOC_Os01g07120,LOC_Os12g28820,motif,merged
LOC_Os01g07120,LOC_Os04g02690,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g03290,motif,merged
LOC_Os01g07120,LOC_Os07g36465,motif,merged
LOC_Os01g07120,LOC_Os05g09160,motif,merged
LOC_Os01g07120,LOC_Os01g66260,motif,merged
LOC_Os01g07120,LOC_Os03g07260,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g47610,motif,merged
LOC_Os01g07120,LOC_Os10g34560,motif,merged
LOC_Os01g07120,LOC_Os06g33210,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g02480,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g04939,motif,merged
LOC_Os01g07120,LOC_Os04g44780,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g56260,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g39520,motif,merged
LOC_Os01g07120,LOC_Os12g40530,motif,merged
LOC_Os01g07120,LOC_Os06g08500,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g44430,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g25680,motif,merged
LOC_Os01g07120,LOC_Os02g09590,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g03590,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os01g58350,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os10g22610,motif,merged
LOC_Os01g07120,LOC_Os04g30050,motif,merged
LOC_Os01g07120,LOC_Os06g10420,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g22060,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g19220,motif,merged
LOC_Os01g07120,LOC_Os01g68545,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g09990,motif,merged
LOC_Os01g07120,LOC_Os06g18870,motif,merged
LOC_Os01g07120,LOC_Os03g48370,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os12g25790,motif,merged
LOC_Os01g07120,LOC_Os02g27790,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g45920,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g48350,motif,merged
LOC_Os01g07120,LOC_Os07g23830,motif,merged
LOC_Os01g07120,LOC_Os08g11700,motif,merged
LOC_Os01g07120,LOC_Os08g28120,motif,merged
LOC_Os01g07120,LOC_Os07g30450,motif,merged
LOC_Os01g07120,LOC_Os10g30590,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g14950,motif,merged
LOC_Os01g07120,LOC_Os01g25839,motif,merged
LOC_Os01g07120,LOC_Os09g30200,motif,merged
LOC_Os01g07120,LOC_Os08g24550,motif,merged
LOC_Os01g07120,LOC_Os01g27020,motif,merged
LOC_Os01g07120,LOC_Os06g07490,motif,merged
LOC_Os01g07120,LOC_Os12g36320,motif,merged
LOC_Os01g07120,LOC_Os02g22640,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g62210,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g18790,motif,merged
LOC_Os01g07120,LOC_Os11g12590,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g09470,motif,merged
LOC_Os01g07120,LOC_Os05g47670,motif,merged
LOC_Os01g07120,LOC_Os02g49830,motif,merged
LOC_Os01g07120,LOC_Os05g32230,motif,merged
LOC_Os01g07120,LOC_Os02g09290,motif,merged
LOC_Os01g07120,LOC_Os01g11750,motif,merged
LOC_Os01g07120,LOC_Os02g07390,motif,merged
LOC_Os01g07120,LOC_Os05g29680,motif,merged
